20200618_C_N1N_CD45_CGDA7928_34_S34	20200618_C_N1R_CD45_CGDA7928_33_S33	20200618_C_N2N_CD45_CGDA7928_36_S36	20200618_C_N2R_CD45_CGDA7928_35_S35	20200618_C_P2N_CD45_CGDA7928_40_S38	20200618_C_P2R_CD45_CGDA7928_39_S37	20200618_D_N1N_CD45_CGDA7928_42_S40	20200618_D_N1R_CD45_CGDA7928_41_S39	20200618_D_N2R_CD45_CGDA7928_43_S41	20200618_D_P1N_CD45_CGDA7928_46_S44	20200618_D_P1R_CD45_CGDA7928_45_S43	20200618_D_P2N_CD45_CGDA7928_48_S46	20200618_D_P2R_CD45_CGDA7928_47_S45
FNBP1L	410.34813198913	114.54493454836	134.04865177046	162.4235050162	131.137858791378	109.294358612065	205.299131148703	150.843152153525	262.673269995622	150.898708576961	120.150696306665	200.300538414754	232.130125697359
FNBP4	6350.06353891093	7384.66763118679	5477.46767315719	5185.55496980699	4507.58606150704	5244.14204322255	6933.24494336477	7809.27568961478	5416.41186909617	10233.7514283815	7140.8966073603	4984.79896632181	4815.39110375198
FNDC1	3550.44618757022	302.499882398431	624.470548491657	174.420695727624	813.499259621092	1135.66774448719	520.873224171567	157.128283493255	731.033066665782	565.45560027191	1132.46514503969	599.869138242123	765.331279084902
FNDC11	0	8.2269842493297	0	0	0	0	12.9045168150613	0	0	0	0	3.09743100641372	0
FNDC3A	637.663284242102	473.368016807586	654.985688732087	530.644973774518	677.916049684243	459.036306170674	875.160867639614	485.526395994159	666.032562565171	513.221431918347	597.166893583873	478.03685198985	825.545484622938
FNDC3B	689.817842984125	130.366058104763	408.684913934331	382.987241941609	719.035547779845	408.363467177808	612.377979769274	4.71384850479766	438.976007145226	198.987308013575	320.102974488652	110.475039228756	543.673189133288
FNDC3C1	6.88833794705974	5.06275953804905	0	0	0	0	0	1.57128283493255	0	0.829113783389897	0	0	0
FNDC5	139.734855497498	103.786570530005	212.516155245852	261.169613179458	484.543274856279	238.460418789961	77.427100890368	7.85641417466276	232.399062606296	112.759474541026	126.427225218207	157.9689813271	472.986947849506
FNDC7	116.117696821864	14.555433671891	32.6947931147465	53.5259277894297	125.58116985954	52.6600091494496	86.8122040285944	0	17.8083572878388	28.1898686352565	38.5558204566164	25.8119250534476	59.3415358925579
FNDC8	31.4895449008445	0	0	0	2.22267557273522	0	5.86568946139152	0	0	5.80379648372928	18.8295867346266	4.12990800855162	5.23601787287276
FNIP1	1048.01141623123	751.186946458028	1379.7202694423	1205.25623608612	601.233742424878	656.759736750683	1526.25239785407	6140.57331891641	879.732850019236	774.392273686164	697.591356168548	464.614650962058	1118.76248550381
FNIP2	328.672124902565	229.089869096719	3304.35375746371	1295.69659683378	3665.19201944039	1106.85377721673	5146.55593342492	270.260647608399	3533.17808590722	902.904910111598	828.501816323571	230.242371476753	2878.93716043454
FNTA	3086.95944856092	3298.38783903896	2332.22857551858	2606.15896685085	2219.34155937612	2613.12875590665	2054.16444937931	6237.99285468223	2444.19703775587	3033.72733342363	2584.13661758066	2562.60791930628	2014.12154176505
FNTB	164.336062451282	286.045913899771	67.5692391038094	145.812010184998	38.8968225228664	163.941537918098	58.6568946139152	212.123182715895	149.590201217846	269.461979601717	205.332160106166	348.977226722612	75.922259156655
FOLH1	2.95214483445417	10.7583640183542	0	0	0	9.93585078291503	9.38510313822642	0	0	16.5822756677979	6.27652891154221	9.29229301924115	0
FOLR1	158.431772782374	29.110867343782	338.936021956205	286.086855426262	265.609730941859	110.287943690357	134.910857612005	339.397092345431	309.865416808395	73.7911267217009	156.913222788555	79.5007291646187	140.499812922086
FOLR2	821.680312256412	657.52589500412	7128.55472545189	5282.45535632233	4689.84545847132	2337.90568921991	3813.87128779676	5298.36571939257	1472.75114770427	2209.58823273408	1538.6462303152	1876.01071288457	4321.46008441098
FOPNL	992.904712654754	1608.69184321509	375.990120819584	414.364509956102	220.044881700787	699.483895117218	221.723061640599	2999.57893188624	406.920964027116	1006.54413303534	913.683280123072	1585.88467528382	315.906411663323
FOS	103388.048295698	90066.4921818926	109524.287455089	131391.386949867	119038.724311194	119039.441059948	125711.110260758	41621.7110145284	87081.9767196673	65985.020451085	98240.2305234586	99588.6017182138	145381.526918894
FOSB	21318.4218978717	11019.0961345638	38283.4230844938	44056.4528748204	37956.6307555994	20100.2261338371	56892.4952239286	6346.41137029258	28450.6316030513	16315.3010295464	17485.5129005692	25285.3617823573	55554.14963118
FOSL1	11794.8026619226	1620.71589711795	6016.93175955051	4366.05455813434	5642.26194138837	2363.73890125548	6225.84279432095	2823.5952543738	3877.7697994269	2005.62624202016	3119.43486903648	1342.22010277928	4558.82622798122
FOSL2	913.196802124491	1492.24837383996	3499.43268971503	2921.77736864369	6194.59682121307	2038.83658065416	4717.18746485106	782.498851796411	2769.19955825893	1188.94916538111	1933.170904755	1529.09844016624	5558.90564169991
FOXA1	176.144641789099	68.9800987059183	115.521602338771	189.186468910915	110.022440850394	49.6792539145751	202.952855364146	9.42769700959531	162.946469183725	42.2848029528848	68.1451710396011	259.151727536614	144.86316114948
FOXA3	0	3.79706965353679	0	0	0	13.910191096081	25.8090336301227	0	0.89041786439194	0	4.48323493681586	9.29229301924115	0
FOXC1	1088.35739563544	177.829428773973	311.69036102725	323.001288384489	274.5004332328	176.858143935887	322.612920376533	304.828869976915	85.4801149816262	80.42403698882	232.231569727062	210.625308436133	267.036911516511
FOXC2	24.6012069537848	1.89853482676839	0	0	4.44535114547045	0.993585078291503	1.1731378922783	1.57128283493255	0.89041786439194	12.4367067508485	20.622880709353	9.29229301924115	0
FOXD1	17.712869006725	7.59413930707357	86.096288535499	23.9943814228478	167.812005741509	44.7113285231176	56.3106188293586	0	65.8909219650035	22.3860721515272	26.8994096208952	38.2016490791025	124.791759303467
FOXE1	29.5214483445417	0	38.1439253005375	0	0	0	3.51941367683491	0	0	1.65822756677979	0	0	0
FOXH1	0	0	0	0	0	9.93585078291503	0	0	18.6987751522307	0	2.68994096208952	10.3247700213791	0
FOXI1	26.5693035100876	3.16422471128066	35.9642724262211	3.69144329582273	0	4.96792539145751	0	0	0	0	5.37988192417903	21.682017044896	34.0341161736729
FOXJ1	13.7766758941195	30.3765572282943	27.2456609289554	79.3660308601888	34.451471377396	75.5124659501542	35.1941367683491	6.28513133973021	24.9317002029743	38.9683478193252	32.2792915450742	41.2990800855162	35.7794554646305
FOXJ2	894.499884839615	1241.64177670653	2114.26328808694	2170.56865794377	3819.66797174548	1699.03048387847	3255.45765107229	502.810507178417	2431.73118765439	1219.62637536654	1813.9168554357	1316.40817772583	4048.31448537612
FOXJ3	496.944380466453	817.002820452665	1139.95845326749	700.451365382364	1494.74932266444	1133.6805743306	1494.57767476256	865.776842047836	1300.90049987662	1123.44917649331	947.755865642873	1041.76929515715	1402.38012028442
FOXK1	793.142912190022	822.69842493297	477.343979475298	586.016623211859	973.531900858028	687.56087417772	1010.07172525162	383.393011723543	945.62377198424	575.404965672589	725.387412776806	442.932633917162	866.560957960442
FOXK2	419.204566492493	565.763378376981	557.991135825006	530.644973774518	825.723975271136	712.400501135007	870.468316070501	290.687324462522	789.800645715651	490.006245983429	521.848546645366	531.725656101021	711.225761065216
FOXM1	134.814614106741	105.685105356774	100.264032218556	123.663350410062	155.587290091466	86.4419018113607	160.719891242128	1.57128283493255	236.851151928256	97.006312656618	112.97752040776	135.254487280066	152.717187958789
FOXN3	3350.68438710549	3535.704692385	3163.7661470703	4666.90718674389	5582.24970092452	4992.7650184148	4606.9125029769	3021.5768915753	4451.19890409531	3352.93614002875	3504.09642661528	3257.46494174509	4908.76675581821
FOXO1	2530.97217140538	4300.18138263041	4302.63477390063	5419.03875826777	6758.04507890145	6758.3657025388	8434.861445481	897.202498746487	6492.03664928163	4010.42337025693	5176.34305804759	5191.29436674939	6720.42893983219
FOXO3	1287.13514782202	820.167045163946	1422.22350049147	1611.31499862662	3263.99907856168	1647.36405980731	3369.25202662329	31.425656698651	1675.76642078563	952.651737114992	1274.13536904307	1103.71791528542	3007.21959831992
FOXO4	150.559386557163	123.404763739946	119.880908087404	137.506262769397	40.008160309234	87.4354868896522	134.910857612005	378.679163218745	105.069307998249	163.33541532781	94.1479336731331	110.475039228756	123.919089657989
FOXP1	4898.59232863763	8523.15568230557	3538.66644145272	5571.31079422046	5437.77578869673	8546.81884346351	5923.17321811315	4383.87910946182	7028.95862150997	7173.49245388939	7758.68638165353	7337.8140541941	4861.64259496236
FOXP2	123.990083047075	27.2123325170136	26.1558344917972	54.4487886133853	22.2267557273522	26.8267971138706	21.1164820610095	37.7107880383812	18.6987751522307	18.2405032345777	64.5585830901484	14.4546780299307	41.0154733375033
FOXP3	77.7398139739599	224.02710955867	49.0421896721197	107.051855578859	281.168459951006	371.600819281022	317.92036880742	67.5651619020997	220.823630369201	360.664495774605	307.549916665568	258.119250534476	241.729491797626
FOXP4	250.932310928605	186.056413023303	311.69036102725	404.213040892589	284.502473310109	288.139672704536	394.17433180551	72.2790104068974	360.619235078736	158.36073262747	213.401982992435	290.126037600751	394.446679756415
FOXQ1	381.81073192274	102.520880645493	179.821362131106	0	156.698627877833	113.268698925231	137.257133396561	4.71384850479766	223.494883962377	60.5253061874625	187.399220358903	161.066412333513	188.496643423419
FOXRED2	0.984048278151392	4.42991459579292	65.3895862294929	41.5287370780058	46.6761870274397	1.98717015658301	91.5047555977076	0	20.4796108810146	18.2405032345777	19.7262337219898	14.4546780299307	125.664428948946
FOXS1	0	0	0	19.3800773030694	0	0	0	0	0	0	7.17317589890538	5.16238501068953	0
FPGS	1200.5388993447	425.27180119612	890.388199158262	512.187757295404	654.577956170524	366.632893889564	560.759912509029	182.268808852176	525.346539991244	519.854342185466	554.12783819044	327.295209677716	544.545858778767
FPGT	108.245310596653	159.476925448545	81.7369827868662	35.068711310316	44.4535114547045	94.3905824376928	34.0209988760708	48.7097678829091	51.6442361347325	130.999977775604	65.4552300775116	120.799809250135	56.7235269561216
FPR1	0	0	18.5270494316897	7.38288659164547	0	0	0	0	0	4.14556891694949	1.79329397472634	7.22733901496534	0
FRA10AC1	113.16555198741	337.306354222518	211.426328808694	284.241133778351	190.038761468862	281.184577156495	215.857372179208	565.661820575719	100.617218676289	252.879703933919	184.709279396813	273.606405566545	179.769946968631
FREM1	0	15.1882786141471	0	0.922860823955684	6.66802671820567	0	0	0	49.8634004059486	0.829113783389897	0	1.03247700213791	0
FREM2	0	0	13.0779172458986	11.9971907114239	0	0	0	0	0	9.94936540067877	0	0	0
FRG1	735.08406377909	1136.58951629201	268.097303540921	334.998479095913	285.613811096476	674.64426815993	260.436612085783	2121.23182715895	439.866425009618	1052.14539112178	846.434756070835	1053.12654218066	364.775911810136
FRK	2252.48650868854	139.225887296349	221.234766743118	131.969097825663	80.0163206184681	176.858143935887	368.365298175387	443.10175945098	73.904682744531	273.607548518666	327.276150387558	159.001458329237	132.645786112777
FRMD3	0.984048278151392	0.632844942256131	1.08982643715822	1.84572164791137	4.44535114547045	1.98717015658301	5.86568946139152	4.71384850479766	2.67125359317582	0.829113783389897	0	1.03247700213791	1.74533929095759
FRMD4A	267.661131657178	55.0575099762834	451.188144983501	265.783917299237	374.520834005885	223.556642615588	544.335982017133	6.28513133973021	128.220172472439	92.8607437396685	86.0781107868645	121.832286252273	238.238813215711
FRMD6	2073.38972206498	839.785238373886	1253.30040273195	985.61535998467	1132.4532043086	1286.6926763875	1686.9722890962	488.668961664024	2024.81022362727	1383.79090447774	1211.37007992765	1274.07662063818	1233.08220906153
FRMD8	3865.34163657867	966.354226825112	2809.57255499388	1361.21971533463	2064.86560707102	1187.33416855835	2387.33561078635	91.134404426088	1492.34034072089	654.999888878019	1347.66042200685	958.138657983976	2097.02515808554
FRMPD1	0	0	0	0.922860823955684	0	0.993585078291503	2.34627578455661	0	0	6.63291026711918	13.4497048104476	21.682017044896	0
FRMPD4	10.8245310596653	6.32844942256131	0	0	0	0.993585078291503	0	0	0	5.80379648372928	45.7289963555218	5.16238501068953	14.8353839731395
FRS2	365.081911194166	315.789626185809	568.889400196588	438.35889137895	655.689293956891	594.163876818319	546.682257801689	422.675082596856	770.211452699028	515.708773268516	300.376740766663	416.088231861576	644.902868008828
FRS3	45.266220794964	83.5355323778093	14.1677436830568	118.126185466328	56.6782271047482	52.6600091494496	30.5015851992359	0	117.535158099736	14.9240481010182	43.9357023807954	62.9810971304122	100.357009230061
FRY	118.085793378167	31.0094021705504	200.528064437112	73.8288659164547	223.37889505989	143.076251273976	315.574093022864	76.9928589116951	171.850647827644	70.4746715881413	108.494285470944	109.442562226618	383.974644010669
FRZB	148.59129000086	25.3137976902452	68.6590655409676	47.9887628456955	54.455551532013	0	0	0	97.9459650831134	33.9936651189858	6.27652891154221	30.9743100641372	51.4875090832488
FSCN1	2750.41493743314	2102.31089817487	5805.50543074181	4594.00118165139	6768.04711897876	3497.41947558609	5523.13319684625	2446.48737398998	3710.37124092121	2849.66407351108	4717.25980051765	5736.4422238782	5574.61369531853
FSCN2	14.7607241722709	15.1882786141471	46.8625367978033	1.84572164791137	44.4535114547045	7.94868062633202	72.7345493212548	0	7.12334291513552	47.2594856532242	17.0362927599003	15.4871550320686	80.285607384049
FSCN3	12.7926276159681	20.2510381521962	77.3776770382333	22.1486597749364	63.3462538229539	42.7241583665346	9.38510313822642	0	38.2879681688534	28.1898686352565	25.1061156461688	21.682017044896	35.7794554646305
FSD1	9.84048278151392	5.06275953804905	0	0	0	0	0	83.2779902514253	0	0	0.896646987363172	0	0
FSD2	20.6650138411792	6.96129436481744	0	10.1514690635125	0	3.97434031316601	29.3284473069576	0	0	0	0	0	0
FSIP1	28.5374000663904	68.3472537636622	20.7067023060061	0	23.3380935137199	83.4611465764862	25.8090336301227	114.703646950076	0	57.2088510539029	46.6256433428849	59.8836661239985	8.72669645478793
FST	1515.43434835314	205.674606233243	457.72710360645	116.280463818416	550.112204251968	292.114013017702	461.043191665373	153.98571782339	270.68703077515	316.721465254941	380.178322641985	184.813383382685	177.151938032195
FSTL1	3580.95168419291	931.547755001025	910.00507502711	803.8117776654	715.701534420742	740.22088332717	375.404125529057	158.699566328188	1282.20172472439	513.221431918347	878.714047615909	793.97481464405	454.660885294451
FSTL3	66.9152829142946	17.7196583831717	50.1320161092779	30.4544071905376	30.0061202319255	22.8524568007046	24.6358957378444	0	12.4658501014872	6.63291026711918	12.5530578230844	23.7469710491718	10.4720357457455
FSTL4	2.95214483445417	7.59413930707357	4.35930574863286	0	55.5668893183806	0	0	0	7.12334291513552	7.46202405050908	15.2429987851739	9.29229301924115	35.7794554646305
FTCD	35.4257380134501	5.69560448030518	8.71861149726572	0	7.77936450457329	25.8332120355791	0	0	8.9041786439194	1.65822756677979	21.5195276967161	19.6170630406202	4.36334822739397
FTH1	348526.282962547	117137.067431841	349310.079811514	264079.393357391	260882.099998652	132607.838889097	344190.445629208	127432.609195865	233551.263322819	158269.530111298	172553.436189131	127466.513252939	271807.796468343
FTL1	80910.4175261637	62395.3470817432	278133.515200711	211762.413247343	174683.40727462	79790.8432972774	189374.957398917	190353.059037904	149685.475929336	77573.5438015256	93420.7529663816	55752.7256384448	153857.76718543
FTO	555.987277155536	683.472537636622	650.626382983455	876.717782757899	827.946650843871	721.342766839631	685.112529090529	406.962254247531	592.12787982064	361.493609557995	595.373599609146	615.356293274192	712.098430710695
FTSJ3	4236.32783744174	4530.53694161164	2372.55215369343	3020.52347680695	2666.0993494959	3865.04595455395	3372.77144030012	4077.47895664997	3735.30294112419	5697.66991945537	4040.29132505845	4605.8799065372	3155.57343805132
FTX	55.1067035764779	35.4393167663433	22.8863551803225	57.2173710852524	25.5607690864551	12.9166060177895	17.5970683841745	0	46.3017289483809	26.5316410684767	24.2094686588056	41.2990800855162	38.3974644010669
FUBP1	1441.63072749179	1265.68988451226	1222.78526249152	963.466700209734	909.074309248707	1315.50664365795	1567.31222408381	1720.55470425114	1164.66656662466	1296.7339572218	1194.33378716775	1214.19295451418	1070.76565500248
